time_days,sender,receiver,window,sender_id,receiver_id
13.976226851851852,383,199,0,2000277292974080306,1855581170171904910
14.008414351851853,642,539,0,2134523449966592371,2061304407785472302
14.06505787037037,290,257,0,1912517907447808840,1888853585559552316
14.096539351851852,367,580,0,1985837730365440732,2090863597453312794
14.109143518518518,2,845,0,1305852191440896508,2287235609133056030
14.162986111111111,165,199,0,1831407097741312818,1855581170171904910
14.176585648148148,939,607,0,2367772537389056165,2114980845453312002
14.194803240740741,148,29,0,1815628839124992343,1663984264544256132
14.212858796296297,685,337,0,2169358142930944095,1961721589661696321
14.219872685185186,728,804,0,2201902611693568964,2270050044084224645
14.27414351851852,18,140,0,1606747911356416608,1805321546760192942
14.295520833333333,610,607,0,2116974381367296195,2114980845453312002
14.298472222222221,939,607,0,2367772537389056165,2114980845453312002
14.299826388888889,939,607,0,2367772537389056165,2114980845453312002
14.325069444444445,821,843,0,2276497209425920854,2286010872365056523
14.345231481481482,971,181,0,2466281613688832757,1843873131266048612
14.667800925925926,199,53,0,1855581170171904910,1737876232470528735
14.668113425925926,344,278,0,1967012234395648866,1903972004659200988
14.668483796296297,667,162,0,2153148785360896037,1828593466343424148
14.6828125,118,588,0,1790199109517312625,2096822193487872433
14.738055555555556,586,534,0,2095144622882816211,2060392532541440379
14.75445601851852,493,634,0,2040093837623296539,2131687655866368821
14.814618055555556,988,138,0,2533782292791296455,1803419295678464545
14.827546296296296,757,178,0,2233531782660096587,1843237912313856894
14.872314814814814,272,421,0,1897517834829824215,2019927699488768477
14.909340277777778,460,162,0,2028363023646720137,1828593466343424148
14.92193287037037,586,534,0,2095144622882816211,2060392532541440379
14.943958333333333,761,797,0,2239628010586112467,2264235530780672955
14.987685185185185,911,673,0,2312177524408320560,2158488671223808087
14.996747685185186,632,145,0,2130716464775168795,1810572110725120442
15.031377314814815,558,634,0,2074131956760576866,2131687655866368821
15.062141203703703,162,460,0,1828593466343424148,2028363023646720137
15.117696759259259,923,904,0,2320514257256448018,2307853968736256117
15.171215277777778,128,176,0,1795986821218304091,1840045996638208705
15.171921296296297,176,128,0,1840045996638208705,1795986821218304091
15.179212962962962,94,276,0,1771076698767360844,1902633535143936471
15.19630787037037,125,320,0,1793906119278592275,1944411093073920425
15.196678240740741,43,747,0,1722841934331904911,2228227774873600147
15.208541666666667,61,734,0,1748887974969344991,2207039208030208244
15.213125,562,747,0,2077642572431360101,2228227774873600147
15.327777777777778,2,858,0,1305852191440896508,2290957567393792017
18.57880787037037,123,67,0,1792353337606144186,1752919212818432124
18.593125,696,732,0,2175557290688512343,2205980163047424802
18.624189814814816,801,919,0,2267040488357888525,2317697127809024671
18.80355324074074,605,469,0,2113406387617792965,2031576271552512929
18.84443287037037,194,47,0,1850477306183680437,1727052067635200336
18.854224537037037,3,128,0,1390263146643456712,1795986821218304091
18.987395833333334,380,254,0,1992276146388992117,1887970852339712230
19.044386574074075,45,67,0,1723636696219648622,1752919212818432124
19.096481481481483,320,41,0,1944411093073920425,1716751570042880409
19.106261574074075,883,614,0,2298911586779136791,2121487997730816658
19.10837962962963,556,727,0,2072856385028096845,2201774106607616526
19.14153935185185,413,347,0,2016843283824640871,1969257906700288670
19.205497685185186,817,577,0,2275810459254784942,2088127057362944783
19.249837962962964,555,228,0,2072169399975937018,1872577890877440559
19.27582175925926,788,787,0,2258247272628224350,2258246341492736378
19.294363425925926,263,303,0,1892171372298240716,1924910616150016162
19.404675925925925,181,286,0,1843873131266048612,1908531632537600124
19.512893518518517,50,405,0,1732949024178176405,2012325213110272575
19.51364583333333,50,405,0,1732949024178176405,2012325213110272575
19.586331018518518,707,464,0,2182904872435712179,2030173671129088086
19.663912037037036,530,906,0,2055570743885824871,2308482929786880401
19.665983796296295,601,289,0,2106639356264448762,1910489860800512155
19.668796296296296,963,953,0,2412610611838976188,2390120275640320509
19.669849537037038,915,619,0,2314411242946560917,2123569806966784222
19.72190972222222,931,692,0,2334513988370432418,2174298177404928947
19.724050925925926,371,857,0,1987853697417216311,2290921571876864040
19.772256944444443,855,237,0,2290258343362560281,1880036898504704992
19.911006944444445,200,938,0,1856013443530752286,2364050537185280795
19.926064814814815,440,114,0,2024327943815168879,1788610961473536986
19.96414351851852,788,787,0,2258247272628224350,2258246341492736378
19.971805555555555,263,397,0,1892171372298240716,2009234573099008395
19.974965277777777,914,228,0,2313466517913600801,1872577890877440559
19.98265046296296,369,6,0,1986829666484224332,1476271494135808786
20.026006944444443,852,718,0,2289586801737728254,2192295357054976279
20.036875,31,6,0,1685566399709184179,1476271494135808786
20.149398148148148,936,978,0,2360666774044672744,2495125364146176480
20.163032407407407,808,780,0,2271973711282176297,2254868148387840996
20.224375,94,192,0,1771076698767360844,1849673518153728970
20.256516203703704,165,140,0,1831407097741312818,1805321546760192942
20.266527777777778,778,934,0,2252475105017856750,2340864256901120596
20.27287037037037,778,934,0,2252475105017856750,2340864256901120596
20.285324074074072,641,575,0,2134298056458240369,2086975192432640513
20.307430555555555,53,199,0,1737876232470528735,1855581170171904910
20.30900462962963,523,828,0,2052382552752128702,2281496366809088670
20.323449074074073,523,828,0,2052382552752128702,2281496366809088670
20.535138888888888,668,672,0,2153355405164544562,2158335335858176687
20.558900462962963,169,316,0,1835618036350976772,1938822996688896189
20.647696759259258,618,716,0,2123468590022656801,2190136666226688946
20.698368055555555,287,260,0,1909838309228544936,1890371671949312713
20.720046296296296,84,792,0,1765629681991680885,2261113324437504769
20.738564814814815,151,6,0,1818423361273856450,1476271494135808786
20.738587962962963,385,6,0,2000761902858240452,1476271494135808786
20.83855324074074,645,878,0,2137929241591808235,2297444821893120789
20.871747685185184,847,861,0,2288176752230400464,2291166192074753022
20.87175925925926,277,701,0,1902713906397184366,2179439219703808931
20.89519675925926,761,624,0,2239628010586112467,2127940766662656430
20.90949074074074,238,324,0,1880934362120192281,1949389480263680421
20.920335648148146,720,739,0,2195745633468416923,2219371678138368087
20.978391203703705,781,821,0,2255279240511488035,2276497209425920854
21.032592592592593,645,407,0,2137929241591808235,2012670756651008082
21.03363425925926,30,112,0,1666304268304384281,1785789763551232581
21.14273148148148,686,770,0,2171217175904256565,2247471728164864557
21.15914351851852,204,207,0,1857678187954176706,1859131120025600749
21.163657407407406,3,176,0,1390263146643456712,1840045996638208705
21.18252314814815,386,663,0,2001997284769792352,2151810726887424999
21.223055555555554,690,667,0,2172606136451072992,2153148785360896037
21.223078703703703,786,900,0,2257547587223552052,2306068789067776187
21.23064814814815,380,254,0,1992276146388992117,1887970852339712230
21.270891203703705,629,552,0,2130138976223232570,2070651087093760562
21.300613425925928,300,260,0,1921198464172032558,1890371671949312713
21.337534722222223,778,934,0,2252475105017856750,2340864256901120596
21.37912037037037,125,663,0,1793906119278592275,2151810726887424999
21.387337962962963,54,45,0,1738552010342400804,1723636696219648622
21.606030092592594,919,801,0,2317697127809024671,2267040488357888525
21.796875,884,551,0,2299009356005376784,2070587627274240421
21.836018518518518,842,525,0,2285991729561600382,2052596084768768078
21.878344907407406,295,67,0,1916884052082689012,1752919212818432124
21.925856481481482,217,978,0,1864079316615168496,2495125364146176480
21.943726851851853,315,78,0,1938470046007296537,1760210095964160070
21.989166666666666,764,477,0,2243880019820544175,2034441291563008841
21.99230324074074,71,13,0,1753247375163392685,1590054329778176924
22.04826388888889,204,41,0,1857678187954176706,1716751570042880409
22.059814814814814,537,735,0,2060591023783936694,2209862637322240925
22.084965277777776,726,556,0,2200532156416000018,2072856385028096845
22.10909722222222,138,349,0,1803419295678464545,1971828151025664836
22.12693287037037,422,376,0,2019977578151936904,1990126985019392228
22.12724537037037,452,381,0,2026955717214208450,1992966369443840839
22.127604166666668,299,381,0,1921103932948480323,1992966369443840839
22.131805555555555,972,981,0,2470024845459456977,2504936042528768022
22.152094907407406,141,166,0,1807414730948608478,1832236965953536495
22.162546296296295,969,67,0,2451996510519296658,1752919212818432124
22.195416666666667,842,648,0,2285991729561600382,2140007477280768914
22.223645833333332,582,928,0,2092870982959104217,2328013127548928208
22.23585648148148,607,610,0,2114980845453312002,2116974381367296195
22.25435185185185,190,177,0,1847557986713600556,1840866394112000834
22.264155092592592,860,636,0,2291135590432768075,2132084772569088801
22.275925925925925,724,844,0,2198113645232128590,2287120450322432145
22.27634259259259,585,629,0,2094496292536320024,2130138976223232570
22.27988425925926,164,65,0,1829180442411008492,1751772213280768836
22.49412037037037,127,300,0,1794963603980288537,1921198464172032558
22.494895833333334,659,254,0,2147280845012992048,1887970852339712230
22.564409722222223,134,444,0,1799373151272960069,2025757463281664952
22.583275462962963,372,948,0,1988697901760512134,2383068593651712621
22.58533564814815,726,727,0,2200532156416000018,2201774106607616526
22.624502314814816,836,520,0,2283810699870208856,2051602387042304629
22.786400462962963,443,177,0,2025641885040640417,1840866394112000834
22.838530092592592,451,268,0,2026948695949312400,1894509671612416170
22.841331018518517,309,268,0,1933007308980224871,1894509671612416170
22.881238425925925,202,177,0,1857448373649408750,1840866394112000834
22.916550925925925,731,384,0,2205620551811072649,2000506117423104398
22.918645833333333,178,477,0,1843237912313856894,2034441291563008841
22.928090277777777,226,132,0,1871270224330752050,1798662032195584966
22.94103009259259,9,57,0,1504450615181312387,1746519359225856543
22.946620370370372,74,239,0,1756783206989824998,1882014001135616280
25.82846064814815,146,67,0,1812684882313216657,1752919212818432124
25.851875,854,964,0,2290185765126144083,2412726643064832165
25.89490740740741,9,77,0,1504450615181312387,1758236927590400574
25.915520833333332,407,886,0,2012670756651008082,2299597514866688760
25.934780092592593,734,883,0,2207039208030208244,2298911586779136791
25.975,258,233,0,1889701279563776336,1876302701264896031
25.978819444444444,832,868,0,2283019209539584560,2293802412802048504
25.990011574074074,459,101,0,2028007673823232103,1774954181820416137
25.993854166666665,403,242,0,2011255338434560238,1883889064738816443
26.015532407407406,936,817,0,2360666774044672744,2275810459254784942
26.044583333333332,349,988,0,1971828151025664836,2533782292791296455
26.069421296296298,500,775,0,2042337966424064326,2251197780066304985
26.08480324074074,541,620,0,2062641107304448635,2123651075801088252
26.105069444444446,298,473,0,1919909638438912522,2032475471609856723
26.10925925925926,857,775,0,2290921571876864040,2251197780066304985
26.155752314814816,312,250,0,1934206552768512187,1886041027903488125
26.159594907407406,534,296,0,2060392532541440379,1917067091509248068
26.161319444444445,586,296,0,2095144622882816211,1917067091509248068
26.191354166666667,666,785,0,2153081743605760245,2257528276647936460
26.514583333333334,543,7,0,2066375421984769004,1491076288348160680
26.553680555555555,420,131,0,2019103510364160316,1797212707225600367
26.650625,555,228,0,2072169399975937018,1872577890877440559
26.718113425925925,528,7,0,2053293236813824353,1491076288348160680
26.72300925925926,9,77,0,1504450615181312387,1758236927590400574
26.77755787037037,209,231,0,1860290987687936224,1875040870072320261
26.83763888888889,325,839,0,1950037215019008753,2283895936516096519
26.891493055555557,407,886,0,2012670756651008082,2299597514866688760
26.893587962962965,513,453,0,2048734540070912907,2026984800518144650
26.894988425925927,679,510,0,2166947517038592598,2046609999265792483
26.90372685185185,83,273,0,1765444570578944669,1899497428877312141
26.941145833333334,189,948,0,1847383075848192100,2383068593651712621
26.99253472222222,482,389,0,2035843556442112339,2003324060565504819
