user_id,seed_type,degree_in_subset,sent_events,window_pattern,label,date_joined,username,account_age_days_at_start
1777880438669312849,pattern02,0,3,02,reappeared_skipW2,2015-09-20T00:11:04,Olivia-Saunders,1039.0
1552245279686656789,pattern02,1,3,02,reappeared_skipW2,2014-11-12T16:34:17,gav-beteta,1351.0
2278374881886208819,pattern02,0,4,02,reappeared_skipW2,2017-08-10T13:24:11,Samuel-Marcus-4,349.0
1863423990169600484,pattern02,0,3,02,reappeared_skipW2,2016-01-16T00:50:50,Hannah-Leach-1,921.0
1983358133338112682,pattern02,0,3,02,reappeared_skipW2,2016-06-29T12:18:34,robinross2,756.0
2300850991005696396,pattern02,0,5,02,reappeared_skipW2,2017-09-10T13:40:12,John-Sampson-14,318.0
1294562970566656855,pattern02,0,4,02,reappeared_skipW2,2013-11-22T03:45:32,james-lee-48,1706.0
2086457799868416970,pattern02,0,4,02,reappeared_skipW2,2016-11-18T18:19:12,hoesdontgetcold,614.0
2028393331687424191,pattern02,0,4,02,reappeared_skipW2,2016-08-30T15:35:28,Tyler-Borland,694.0
1883680960151552357,pattern02,0,3,02,reappeared_skipW2,2016-02-12T23:37:49,Abby-Rosler,894.0
2209764817764352630,pattern02,1,4,02,reappeared_skipW2,2017-05-07T21:28:14,Charlie-Carmody,444.0
1962515873398784599,pattern02,0,3,02,reappeared_skipW2,2016-05-31T18:08:43,Nhat-Nguyen-U,785.0
1872978555961344166,pattern02,0,5,02,reappeared_skipW2,2016-01-29T05:14:03,jamiejangg,908.0
2240847814852608484,pattern02,0,3,02,reappeared_skipW2,2017-06-19T18:44:36,jet601,401.0
2199734995386368041,pattern02,0,3,02,reappeared_skipW2,2017-04-24T01:20:46,McKinley-Yanke,457.0
2081532411904000296,pattern02,0,3,02,reappeared_skipW2,2016-11-11T23:13:20,justinromic,621.0
2431323180367872727,pattern02,5,21,02,reappeared_skipW2,2018-03-09T14:05:09,DSQUEENS,138.0
2072035719118848438,pattern02,0,3,02,reappeared_skipW2,2016-10-29T20:45:06,WilliamDelgado11,634.0
1861925457625088472,pattern02,0,3,02,reappeared_skipW2,2016-01-13T23:13:31,e_schnake,924.0
2153259280105472199,pattern02,0,3,02,reappeared_skipW2,2017-02-18T22:21:49,Thomas-Trunnell-1,522.0
1362768863166464227,pattern02,0,3,02,reappeared_skipW2,2014-02-24T06:18:28,bao-nguyen-16,1612.0
2245500950544384152,pattern02,0,4,02,reappeared_skipW2,2017-06-26T04:49:33,Izzyjbrady,394.0
2017255541964800392,pattern02,0,3,02,reappeared_skipW2,2016-08-15T06:46:40,Shuyin-Xu,709.0
2377852691415040713,pattern02,1,3,02,reappeared_skipW2,2017-12-25T19:28:50,clayborrows,212.0
2060368776003584122,pattern02,0,3,02,reappeared_skipW2,2016-10-13T18:24:58,David-Jia-1337,650.0
1992180163936256326,pattern02,0,3,02,reappeared_skipW2,2016-07-11T16:26:22,Ell-See,744.0
1888834157543424650,pattern02,0,3,02,reappeared_skipW2,2016-02-20T02:16:18,Gracie-Sands,886.0
1928603138785280731,pattern02,0,3,02,reappeared_skipW2,2016-04-14T23:10:10,Sam-Plante,832.0
2160694329868288459,pattern02,0,3,02,reappeared_skipW2,2017-03-01T04:33:56,anniedangg,511.0
1789427391135744649,pattern02,0,4,02,reappeared_skipW2,2015-10-05T22:32:48,Maddie-Beinfest,1024.0
2091953780948992708,pattern02,0,4,02,reappeared_skipW2,2016-11-26T08:18:44,dralphproctor,606.0
2173509144936448222,pattern02,0,3,02,reappeared_skipW2,2017-03-18T20:54:41,alexbiehler,494.0
2140932925292544927,pattern02,0,4,02,reappeared_skipW2,2017-02-01T22:11:33,srzhu8,539.0
2225779089866752320,pattern02,0,3,02,reappeared_skipW2,2017-05-29T23:45:44,Colin-Beasley-1,422.0
1931244694667264205,pattern02,0,6,02,reappeared_skipW2,2016-04-18T14:38:28,Yuhui-Gao-1,828.0
2047011067002881003,pattern02,0,3,02,reappeared_skipW2,2016-09-25T08:05:35,kliubugsyou,668.0
1864079316615168496,pattern02,0,5,02,reappeared_skipW2,2016-01-16T22:32:51,mollyneal,921.0
2419897946603520343,pattern02,0,3,02,reappeared_skipW2,2018-02-21T19:45:15,Aidan-Ireton,154.0
2117695558385664979,pattern02,0,3,02,reappeared_skipW2,2016-12-31T20:43:03,mirandafischer,571.0
1666994650742784408,pattern02,0,4,02,reappeared_skipW2,2015-04-20T00:20:48,Brandon_Hergott,1192.0
1967834921959424497,pattern02,0,4,02,reappeared_skipW2,2016-06-08T02:16:43,DoYouKnowHowToSpellMyLastName,777.0
1921856290422784036,pattern02,1,3,02,reappeared_skipW2,2016-04-05T15:45:23,Nick-Parmentola,841.0
2046709060337664847,pattern02,0,9,02,reappeared_skipW2,2016-09-24T22:05:33,MarkPeng224,669.0
2157478431162368736,pattern02,0,3,02,reappeared_skipW2,2017-02-24T18:04:31,Taylor-McLaughlin-13,516.0
1989546157801472355,pattern02,1,4,02,reappeared_skipW2,2016-07-08T01:13:04,pjdesoto,747.0
1780576084295680942,pattern02,0,3,02,reappeared_skipW2,2015-09-23T17:26:50,Kyra-VandenHeuvel,1036.0
2192280442109952707,pattern02,0,4,02,reappeared_skipW2,2017-04-13T18:29:54,Lionel-Adams-1,468.0
2100438690168832755,pattern02,0,3,02,reappeared_skipW2,2016-12-08T01:16:44,Parks-Hunter,594.0
1754495692308480381,pattern02,0,3,02,reappeared_skipW2,2015-08-18T17:49:45,Zach-Wilhelm-2,1072.0
1885033472196608372,pattern02,0,3,02,reappeared_skipW2,2016-02-14T20:25:01,Meghan-McCollum,892.0
1782696774729728802,pattern02,0,4,02,reappeared_skipW2,2015-09-26T15:40:16,mshainberg,1033.0
2085892156030976791,pattern02,0,5,02,reappeared_skipW2,2016-11-17T23:35:22,Ephraim-BascoJr,615.0
2183703862181888112,pattern02,0,4,02,reappeared_skipW2,2017-04-01T22:29:46,MichaelJohnson13,480.0
2135458058338304637,pattern02,0,3,02,reappeared_skipW2,2017-01-25T08:53:58,Emily-Cha,546.0
1648329318465536485,pattern02,0,5,02,reappeared_skipW2,2015-03-25T06:16:07,dominicquiazon,1218.0
2270173180461056414,pattern02,0,8,02,reappeared_skipW2,2017-07-30T05:48:52,JarinYokogawa,360.0
1630933560066048151,pattern02,0,9,02,reappeared_skipW2,2015-03-01T06:13:51,kevintse,1242.0
1791029304885248323,pattern02,0,3,02,reappeared_skipW2,2015-10-08T03:35:31,Erin-Lobato,1021.0
1755210871472128923,pattern02,0,5,02,reappeared_skipW2,2015-08-19T17:30:41,SoonhoKwon,1071.0
2082947511353344226,pattern02,0,3,02,reappeared_skipW2,2016-11-13T22:04:53,Mason-Rush-2,619.0
1923681928347648883,pattern02,0,5,02,reappeared_skipW2,2016-04-08T04:12:36,DanaStorbeck,838.0
2030087369129984999,pattern02,0,3,02,reappeared_skipW2,2016-09-01T23:41:13,hollyshulman12,692.0
2135206551093248650,pattern02,0,4,02,reappeared_skipW2,2017-01-25T00:34:16,CharlotteNicholsss,546.0
1846853729517568848,pattern02,0,3,02,reappeared_skipW2,2015-12-24T04:08:41,lotuslum,944.0
2019293982097409017,pattern02,0,9,02,reappeared_skipW2,2016-08-18T02:16:41,Tristan-Lerner,706.0
2049735636549632097,pattern02,0,3,02,reappeared_skipW2,2016-09-29T02:18:49,datgurl_meg,664.0
2024925095264256665,pattern02,0,3,02,reappeared_skipW2,2016-08-25T20:44:42,AnkaMargaretic,699.0
1559704488640512918,pattern02,0,5,02,reappeared_skipW2,2014-11-22T23:34:24,Ajit-Ghallon,1341.0
2163520720338944573,pattern02,0,5,02,reappeared_skipW2,2017-03-05T02:09:28,Ben-Matthews-17,507.0
2004141421363200055,pattern02,0,3,02,reappeared_skipW2,2016-07-28T04:31:15,amburrito123,727.0
2003398417186816034,pattern02,0,3,02,reappeared_skipW2,2016-07-27T03:55:02,Noah-Williams-1,728.0
1954083627859969022,pattern02,1,4,02,reappeared_skipW2,2016-05-20T02:55:21,JenniferVonSeggern,796.0
2046497348648960833,pattern02,0,3,02,reappeared_skipW2,2016-09-24T15:04:55,jakelipman,669.0
2263330584526848316,pattern02,0,4,02,reappeared_skipW2,2017-07-20T19:13:51,Alec-Legidakes,370.0
2181620165509120455,pattern02,0,4,02,reappeared_skipW2,2017-03-30T01:29:50,Robin-Suralta,482.0
1796871735476224619,pattern02,0,3,02,reappeared_skipW2,2015-10-16T05:03:23,austinrule,1013.0
1257322609377280705,pattern02,0,3,02,reappeared_skipW2,2013-10-01T18:35:35,jonathan-chae,1758.0
1940799403065344520,pattern02,0,4,02,reappeared_skipW2,2016-05-01T19:01:58,Ira-Juntilla,815.0
2144073611739136203,pattern02,0,4,02,reappeared_skipW2,2017-02-06T06:11:32,Halle-Barner,534.0
1957406179328000863,pattern02,0,3,02,reappeared_skipW2,2016-05-24T16:56:40,Lauren-Pal,792.0
1773546078470144205,pattern02,0,3,02,reappeared_skipW2,2015-09-14T00:39:28,JeremyElliotLevine,1045.0
1792248236736512545,pattern02,0,4,02,reappeared_skipW2,2015-10-09T19:57:19,ltrann,1020.0
1361115485306880006,pattern02,0,4,02,reappeared_skipW2,2014-02-21T23:33:30,nick-imperioli,1615.0
2193254426607616627,pattern02,0,4,02,reappeared_skipW2,2017-04-15T02:45:02,Jim-Truong-4,466.0
1817797319458816509,pattern02,0,5,02,reappeared_skipW2,2015-11-14T01:58:47,KaitlynWain,984.0
1799135854329856156,pattern02,0,4,02,reappeared_skipW2,2015-10-19T08:01:47,bee_riian,1010.0
1817279490686976359,pattern02,0,3,02,reappeared_skipW2,2015-11-13T08:49:57,Ronald-Conno,985.0
2048003531603968102,pattern02,0,4,02,reappeared_skipW2,2016-09-26T16:57:26,SydneyKoos,667.0
1759016346714112878,pattern02,1,5,02,reappeared_skipW2,2015-08-24T23:31:29,victoriavinci,1066.0
1911175763722240101,pattern02,0,3,02,reappeared_skipW2,2016-03-21T22:05:05,RajanJani,856.0
2482018088648704627,pattern02,0,3,02,reappeared_skipW2,2018-05-18T12:46:53,Michael-Murphy-436,68.0
2222985985392640560,pattern02,0,3,02,reappeared_skipW2,2017-05-26T03:16:20,Paullevy,425.0
1729029665193984345,pattern02,0,3,02,reappeared_skipW2,2015-07-14T14:33:18,Joe-Goode-2,1107.0
1601137794875392364,pattern02,0,3,02,reappeared_skipW2,2015-01-19T03:34:59,StevenRLoya,1283.0
2284240582475776136,pattern02,0,3,02,reappeared_skipW2,2017-08-18T15:38:17,Julie-Horne-3,341.0
2050898960318464731,pattern02,0,9,02,reappeared_skipW2,2016-09-30T16:50:08,Elaine-Atzmon,663.0
2149796311728128038,pattern02,0,3,02,reappeared_skipW2,2017-02-14T03:41:31,akedia,526.0
2497327860285440738,pattern02,0,3,02,reappeared_skipW2,2018-06-08T15:44:40,Ken-Felten,47.0
2016938200924160813,pattern02,0,3,02,reappeared_skipW2,2016-08-14T20:16:10,Philip-Markwalter,710.0
1814164649541632304,pattern02,0,4,02,reappeared_skipW2,2015-11-09T01:41:19,rafaarms,989.0
2302650011877376790,pattern02,0,4,02,reappeared_skipW2,2017-09-13T01:14:32,LukeOfria,315.0
2162203826323456369,pattern02,0,3,02,reappeared_skipW2,2017-03-03T06:33:02,Quron-Marks,509.0
2031204849156096666,pattern02,0,5,02,reappeared_skipW2,2016-09-03T12:41:27,Miranda-Gentile,690.0
1808183806918656135,pattern02,0,3,02,reappeared_skipW2,2015-10-31T19:38:27,DevonFeaster,998.0
1775045265326080133,pattern02,0,3,02,reappeared_skipW2,2015-09-16T02:18:05,spencerhammond,1043.0
2055610547830784460,pattern02,0,7,02,reappeared_skipW2,2016-10-07T04:51:13,annaleelee,656.0
1896839976583168619,pattern02,0,3,02,reappeared_skipW2,2016-03-02T03:22:26,Maggie-Stapleton-1,875.0
1812472533090304982,pattern02,0,4,02,reappeared_skipW2,2015-11-06T17:39:23,Amaya-Meza,992.0
1397334701244416830,pattern02,0,3,02,reappeared_skipW2,2014-04-12T22:54:37,alex-daniel,1565.0
2245488980000768895,pattern02,0,3,02,reappeared_skipW2,2017-06-26T04:25:46,Seth-Whitney,394.0
2258459303084032844,pattern02,0,5,02,reappeared_skipW2,2017-07-14T01:55:29,emma-kosters,376.0
2162037178236928454,pattern02,0,3,02,reappeared_skipW2,2017-03-03T01:01:56,Paigehauschild,509.0
1864883003981824965,pattern02,0,3,02,reappeared_skipW2,2016-01-18T01:09:38,Esther-Julis,919.0
2000277292974080306,pattern02,0,3,02,reappeared_skipW2,2016-07-22T20:33:55,Annika-Voss,733.0
2262066303860736952,pattern02,0,3,02,reappeared_skipW2,2017-07-19T01:21:57,clairebiasco,371.0
1707540140261376332,pattern02,0,7,02,reappeared_skipW2,2015-06-14T22:57:27,Shawn-Cai,1137.0
2342423120314368628,pattern02,0,3,02,reappeared_skipW2,2017-11-06T22:16:36,Garrison-Hill-2,261.0
1740835280388096799,pattern02,0,6,02,reappeared_skipW2,2015-07-30T21:28:57,ChiefVilla,1091.0
1479975031013376108,pattern02,0,3,02,reappeared_skipW2,2014-08-04T23:26:12,JackBressman,1451.0
1878373924077568359,pattern02,0,6,02,reappeared_skipW2,2016-02-05T15:53:41,Adam-Aframian,901.0
2029179612692480854,pattern02,0,3,02,reappeared_skipW2,2016-08-31T17:37:40,rldobos,693.0
2214611554140160773,pattern02,0,6,02,reappeared_skipW2,2017-05-14T13:57:50,Olivia-N-1,437.0
1941531275558912618,pattern02,0,3,02,reappeared_skipW2,2016-05-02T19:16:04,mackdaddyy,814.0
2031298189197312538,pattern02,0,4,02,reappeared_skipW2,2016-09-03T15:46:54,marygoldber,690.0
1465306476183552079,pattern02,0,4,02,reappeared_skipW2,2014-07-15T17:42:24,lindsay-connors-1,1471.0
2066830864678912597,pattern02,0,4,02,reappeared_skipW2,2016-10-22T16:23:59,Blair-Stewart-1,641.0
2001922559049728923,pattern02,0,3,02,reappeared_skipW2,2016-07-25T03:02:46,WilliamOconnor10,730.0
1773460858601472017,pattern02,0,3,02,reappeared_skipW2,2015-09-13T21:50:09,Ryan-Reynolds-24,1046.0
2195923203522560314,pattern02,0,3,02,reappeared_skipW2,2017-04-18T19:07:25,Kenneth-Venditti,463.0
2528088558665728145,pattern02,0,4,02,reappeared_skipW2,2018-07-21T02:20:41,Dillon-Coffey-2,4.0
2285900075630592195,pattern02,0,3,02,reappeared_skipW2,2017-08-20T22:35:24,Parker-Scott-9,339.0
1703097743179776046,pattern02,1,5,02,reappeared_skipW2,2015-06-08T19:51:12,Talia-Razin,1143.0
1716067344842752528,pattern02,0,3,02,reappeared_skipW2,2015-06-26T17:19:29,Ryan-Martyn,1125.0
1519059325681664154,pattern02,0,3,02,reappeared_skipW2,2014-09-27T21:39:43,will-crowther,1397.0
1956300871172096449,pattern02,0,3,02,reappeared_skipW2,2016-05-23T04:20:37,Rdod15,793.0
1525383245594624477,pattern02,0,3,02,reappeared_skipW2,2014-10-06T15:04:13,lisa-smith-21,1388.0
2477611762581504345,pattern02,0,3,02,reappeared_skipW2,2018-05-12T10:52:18,Csand6,74.0
2006950975897600769,pattern02,0,4,02,reappeared_skipW2,2016-08-01T01:33:20,Wromey,723.0
2133094022774784367,pattern02,0,3,02,reappeared_skipW2,2017-01-22T02:37:03,Alec-Steinhilber,549.0
2537281038581760742,pattern02,0,3,02,reappeared_skipW2,2018-08-02T18:44:30,Nikki-Wrape,-8.0
1900936041594880636,pattern02,0,3,02,reappeared_skipW2,2016-03-07T19:00:35,Joseph-Williams-45,870.0
1329499979382784458,pattern02,0,3,02,reappeared_skipW2,2014-01-09T08:39:08,michael-ma-2,1658.0
1848913417994240266,pattern02,0,5,02,reappeared_skipW2,2015-12-27T00:20:55,natashamasc,941.0
1872315352612864268,pattern02,0,3,02,reappeared_skipW2,2016-01-28T07:16:23,jessicajeong,909.0
1707407088549888299,pattern02,0,4,02,reappeared_skipW2,2015-06-14T18:33:06,timkangaji,1137.0
2048237531824128756,pattern02,0,4,02,reappeared_skipW2,2016-09-27T00:42:21,Conner-Herlehy,666.0
2137325547028480018,pattern02,1,4,02,reappeared_skipW2,2017-01-27T22:44:20,JakeWietting,544.0
2263690422255617008,pattern02,0,5,02,reappeared_skipW2,2017-07-21T07:08:47,jnphan,369.0
2020168494481408055,pattern02,0,4,02,reappeared_skipW2,2016-08-19T07:14:11,gio-dude,705.0
2255427031007232583,pattern02,0,3,02,reappeared_skipW2,2017-07-09T21:30:54,James-Clifford-12,381.0
1903249426743297002,pattern02,0,3,02,reappeared_skipW2,2016-03-10T23:36:52,Kade-VanMeter,867.0
2065815113302016800,pattern02,0,3,02,reappeared_skipW2,2016-10-21T06:45:52,Logan-Bashford-1,642.0
2032921519063040954,pattern02,0,3,02,reappeared_skipW2,2016-09-05T21:32:10,Amanda-Blair-11,688.0
1833791601508352689,pattern02,0,4,02,reappeared_skipW2,2015-12-06T03:36:34,firegun35,962.0
2193802420813824979,pattern02,0,3,02,reappeared_skipW2,2017-04-15T20:53:48,Reagan-Grace,466.0
2298788735614976448,pattern02,0,3,02,reappeared_skipW2,2017-09-07T17:22:52,Ashley-Caliel,321.0
2026539717754880669,pattern02,0,3,02,reappeared_skipW2,2016-08-28T02:12:40,Zachary-scheer,696.0
1819976168112128581,pattern02,0,3,02,reappeared_skipW2,2015-11-17T02:07:46,Sheila-Subramanian,981.0
2040940600492032974,pattern02,2,4,02,reappeared_skipW2,2016-09-16T23:04:39,tonialax,677.0
2003943257276416389,pattern02,1,3,02,reappeared_skipW2,2016-07-27T21:57:32,Mara-Bacig,728.0
2024184968380416016,pattern02,0,3,02,reappeared_skipW2,2016-08-24T20:14:12,Umesh-Tanniru,700.0
1951053595541504486,pattern02,0,3,02,reappeared_skipW2,2016-05-15T22:35:13,Tatiana-Berghoudian,801.0
1988620802064384040,pattern02,0,3,02,reappeared_skipW2,2016-07-06T18:34:33,Caroline-Reiser-1,749.0
2049053516890112395,pattern02,0,7,02,reappeared_skipW2,2016-09-28T03:43:34,bellaserrano,665.0
1782058066116608147,pattern02,0,4,02,reappeared_skipW2,2015-09-25T18:31:16,RushiPatel1,1034.0
2256977220599808929,pattern02,0,3,02,reappeared_skipW2,2017-07-12T00:50:51,Bella-Lapolito,378.0
2112604638019584510,pattern02,0,3,02,reappeared_skipW2,2016-12-24T20:08:18,Ryan_Janiga,578.0
2051833115705344221,pattern02,0,6,02,reappeared_skipW2,2016-10-01T23:46:08,jakefromstatefarm2,662.0
2036766680809472043,pattern02,0,8,02,reappeared_skipW2,2016-09-11T04:51:49,kn-tran,682.0
2293741058523136393,pattern02,0,3,02,reappeared_skipW2,2017-08-31T18:14:02,Lucy-Moriarty,328.0
2247547032698880185,pattern02,0,3,02,reappeared_skipW2,2017-06-29T00:34:45,Aylin-Gunal,391.0
1803128630411264919,pattern02,0,3,02,reappeared_skipW2,2015-10-24T20:14:43,olivyyeah,1005.0
1579902067277824036,pattern02,0,3,02,reappeared_skipW2,2014-12-20T20:23:23,MaggieScanlon,1313.0
2476309548630016248,pattern02,0,5,02,reappeared_skipW2,2018-05-10T15:45:02,Issy-Harries,76.0
1956067978248193007,pattern02,0,3,02,reappeared_skipW2,2016-05-22T20:37:54,jus10voong,794.0
2283118773927936293,pattern02,1,3,02,reappeared_skipW2,2017-08-17T02:29:27,Ellen-Park-15,342.0
1521092908810240378,pattern02,0,3,02,reappeared_skipW2,2014-09-30T17:00:05,almeista,1394.0
2148432567336960777,pattern02,1,3,02,reappeared_skipW2,2017-02-12T06:32:00,sammiewalker9,528.0
2284701326770176569,pattern02,0,4,02,reappeared_skipW2,2017-08-19T06:53:42,eyHenri,340.0
2377332866154496999,pattern02,0,3,02,reappeared_skipW2,2017-12-25T02:16:02,Azuki1031,212.0
1827360131252224788,pattern02,0,3,02,reappeared_skipW2,2015-11-27T06:38:23,Evelyne-Mugabe,971.0
1603884015419392350,pattern02,0,3,02,reappeared_skipW2,2015-01-22T22:31:14,Shelby-Hackenburg,1280.0
2226484353695744015,pattern02,0,3,02,reappeared_skipW2,2017-05-30T23:06:58,PJ-Baron,421.0
2009178671415296831,pattern02,0,4,02,reappeared_skipW2,2016-08-04T03:19:22,Madison-Paddock-1,720.0
2259240114716672116,pattern02,0,6,02,reappeared_skipW2,2017-07-15T03:46:49,Zack-Heywood,375.0
2306958140899328105,pattern02,0,3,02,reappeared_skipW2,2017-09-18T23:54:01,mcgregorjosh,310.0
1307635903102976849,pattern02,0,4,02,reappeared_skipW2,2013-12-10T04:39:07,jason-lee-61,1688.0
2118622398906368455,pattern02,0,6,02,reappeared_skipW2,2017-01-02T03:24:31,Annabel-Cowen,569.0
1792885552840704849,pattern02,0,4,02,reappeared_skipW2,2015-10-10T17:03:33,alexharten,1019.0
1811986581028864114,pattern02,0,3,02,reappeared_skipW2,2015-11-06T01:33:53,Luke-Smith-40,992.0
1953807223226368914,pattern02,0,3,02,reappeared_skipW2,2016-05-19T17:46:11,TrippCopenhaver,797.0
1953319777992704425,pattern02,0,4,02,reappeared_skipW2,2016-05-19T01:37:43,Mimi-Fretes,797.0
1864775764017153015,pattern02,0,4,02,reappeared_skipW2,2016-01-17T21:36:34,ashleyazadeh,920.0
2070587627274240421,pattern02,0,6,02,reappeared_skipW2,2016-10-27T20:48:00,SamLaNasa,636.0
1489836099764224868,pattern02,0,3,02,reappeared_skipW2,2014-08-18T13:58:23,ariel-abad,1437.0
1902349983416320470,pattern02,0,3,02,reappeared_skipW2,2016-03-09T17:49:50,Connor-Mairena,868.0
2123406799536128372,pattern02,0,3,02,reappeared_skipW2,2017-01-08T17:50:16,Katie-Sauve,563.0
2099645144629248517,pattern02,0,4,02,reappeared_skipW2,2016-12-06T23:00:06,gillhendo,596.0
2023632779870208470,pattern02,0,3,02,reappeared_skipW2,2016-08-24T01:57:06,Jessica-Herst,700.0
2064538073563137007,pattern02,0,3,02,reappeared_skipW2,2016-10-19T12:28:37,Chris-Casswell,644.0
2056014039875584370,pattern02,0,3,02,reappeared_skipW2,2016-10-07T18:12:53,Jasmine-Evans-7,656.0
2030564806754304645,pattern02,0,3,02,reappeared_skipW2,2016-09-02T15:29:48,Abbey-Colombo,691.0
1948203716968448239,pattern02,0,3,02,reappeared_skipW2,2016-05-12T00:13:01,sunnyyyliu,804.0
2004808248590336948,pattern02,0,4,02,reappeared_skipW2,2016-07-29T02:36:07,Mattnawh,726.0
1971386029441024594,pattern02,0,4,02,reappeared_skipW2,2016-06-12T23:52:08,jasonmazza,773.0
1767589663473664271,pattern02,0,5,02,reappeared_skipW2,2015-09-05T19:25:08,Max-Woodyard,1054.0
1959935067815936659,pattern02,0,4,02,reappeared_skipW2,2016-05-28T04:41:07,Josh-Ryngler,788.0
1992885293547520674,pattern02,0,3,02,reappeared_skipW2,2016-07-12T15:47:20,aleke__,743.0
2060413487284224662,pattern02,0,3,02,reappeared_skipW2,2016-10-13T19:53:48,littleolivs,650.0
1439187068780544781,pattern02,0,3,02,reappeared_skipW2,2014-06-09T16:47:48,megan-morales-2,1507.0
2009635028467712734,pattern02,0,5,02,reappeared_skipW2,2016-08-04T18:26:04,emilyggillespie,720.0
2271569892081664679,pattern02,0,3,02,reappeared_skipW2,2017-08-01T04:03:53,AlyssaMarieZ,358.0
2012507640168448498,pattern02,0,5,02,reappeared_skipW2,2016-08-08T17:33:26,josh_amick,716.0
2109245243785216928,pattern02,0,3,02,reappeared_skipW2,2016-12-20T04:53:47,tthytran,582.0
1572718390542336891,pattern02,0,3,02,reappeared_skipW2,2014-12-10T22:30:42,JGlennon,1323.0
2014175639371776099,pattern02,0,3,02,reappeared_skipW2,2016-08-11T00:47:27,Mia-Chao,713.0
1831296091291648223,pattern02,0,3,02,reappeared_skipW2,2015-12-02T16:58:26,yi-xuan,966.0
2066372561469440681,pattern02,0,7,02,reappeared_skipW2,2016-10-22T01:13:25,Heather-Carlton-3,641.0
2021282778447872917,pattern02,0,4,02,reappeared_skipW2,2016-08-20T20:08:04,Lily-Wohlner,704.0
2036641950597120177,pattern02,0,3,02,reappeared_skipW2,2016-09-11T00:44:00,LeighKMurray,682.0
2089568455098368010,pattern02,0,4,02,reappeared_skipW2,2016-11-23T01:19:31,Mikaela7979,609.0
2236697290997760166,pattern02,0,4,02,reappeared_skipW2,2017-06-14T01:18:15,Rafa1,406.0
2037799620444160325,pattern02,0,3,02,reappeared_skipW2,2016-09-12T15:04:05,daniellewarrd,681.0
2252581262852096588,pattern02,0,3,02,reappeared_skipW2,2017-07-05T23:16:52,Nathaliemartin,385.0
2319375939928064491,pattern02,0,3,02,reappeared_skipW2,2017-10-06T03:05:58,Willie-Gray-4,292.0
1922389218689024335,pattern02,0,3,02,reappeared_skipW2,2016-04-06T09:24:13,ruskbrandon,840.0
2043737714720768432,pattern02,0,5,02,reappeared_skipW2,2016-09-20T19:42:01,amelialeechee,673.0
1891434802184192512,pattern02,0,5,02,reappeared_skipW2,2016-02-23T16:23:19,Stefan-Urosevic,883.0
1762586009796608026,pattern02,0,4,02,reappeared_skipW2,2015-08-29T21:43:46,Perveen-Wong,1061.0
2032325558796288334,pattern02,0,3,02,reappeared_skipW2,2016-09-05T01:48:06,JohnTimmerman,688.0
1997276822110208510,pattern02,0,3,02,reappeared_skipW2,2016-07-18T17:12:31,Melissa-Alexiou,737.0
2009888079216640857,pattern02,0,4,02,reappeared_skipW2,2016-08-05T02:48:50,AdamRosenduft,719.0
2021954672394240098,pattern02,0,3,02,reappeared_skipW2,2016-08-21T18:23:00,Timothy-Sarver,703.0
2036728663638016456,pattern02,1,4,02,reappeared_skipW2,2016-09-11T03:36:17,isabelcookston,682.0
2281396492042240104,pattern02,0,3,02,reappeared_skipW2,2017-08-14T17:27:35,fernand0_garcia,345.0
1992131828776960256,pattern02,0,3,02,reappeared_skipW2,2016-07-11T14:50:20,kelseyhodge,744.0
2047620667146240210,pattern02,0,7,02,reappeared_skipW2,2016-09-26T04:16:45,Uriel-Trepman,667.0
1835291987935232594,pattern02,0,3,02,reappeared_skipW2,2015-12-08T05:17:34,Angela-Meza-1,960.0
1906769748033536424,pattern02,0,3,02,reappeared_skipW2,2016-03-15T20:11:07,Hailey-Becker-1,862.0
2066063575482368533,pattern02,1,3,02,reappeared_skipW2,2016-10-21T14:59:31,tylercarney,642.0
1788250519764992128,pattern02,0,4,02,reappeared_skipW2,2015-10-04T07:34:34,Jenna-Edra,1025.0
1768922017693696417,pattern02,0,3,02,reappeared_skipW2,2015-09-07T15:32:17,JJWakim,1052.0
1838094361821184499,pattern02,0,4,02,reappeared_skipW2,2015-12-12T02:05:23,Julia-Dunetz,956.0
1792966729400320935,pattern02,0,4,02,reappeared_skipW2,2015-10-10T19:44:50,thekiminlee,1019.0
1605270333554688188,pattern02,0,4,02,reappeared_skipW2,2015-01-24T20:25:36,MaryKentIllges,1278.0
2092639197331456238,pattern02,0,3,02,reappeared_skipW2,2016-11-27T07:00:32,Marc-Farah,605.0
1587543896227840342,pattern02,0,4,02,reappeared_skipW2,2014-12-31T09:26:20,cyrilmariano,1302.0
2532199152746496792,pattern02,0,9,02,reappeared_skipW2,2018-07-26T18:27:42,Gloria-Rojad,-1.0
2001217043562496189,pattern02,1,4,02,reappeared_skipW2,2016-07-24T03:41:02,Angelo-Tonas,731.0
1785021719379968004,pattern02,0,3,02,reappeared_skipW2,2015-09-29T20:39:31,shelbycannon21,1030.0
2081709696745472331,pattern02,0,3,02,reappeared_skipW2,2016-11-12T05:05:34,John-Cotter-6,620.0
2518505245114368959,pattern02,0,4,02,reappeared_skipW2,2018-07-07T21:00:21,Willy-Sheffield,18.0
2273007800156160187,pattern02,0,4,02,reappeared_skipW2,2017-08-03T03:40:45,Chase-MacArthur,356.0
1664930491138048096,pattern02,0,3,02,reappeared_skipW2,2015-04-17T03:59:41,Laurennlin,1195.0
